"recipe_id","recipe_name","recipe_desc","views","recommand","scrap","cooking_serving","level","cooking_time"
6835,해물파전,비가 오면... 혹은 비가 오기 전 흐린 날은 꼭 지글지글 부침요리가 먹고 싶어져요... 부스스 일어나 냉장고를 열어봤더니 양념으로 사용하고 남은 쪽파가 있는데 파전 만들기 딱 좋은 사이즈... 쪼아~ 냉동실도 열어봤더니 해물은 오징어가 한 마리 있네요.. 쪼 아 쪼아~ 해물파전 만들기 하려면 해물이 몇 가지 더 있으면 좋았겠지만 뭐 쪽파 한 줌과 오징어 한마리로 만족하는걸로.... 비 오는데 해물 잡으러 바다로 나갈 수도 없거... 시장으로 사러 가기도 구찮고...크크크...... 있는 재료로 뚝딱 간단한 해물파전 만들어봤어요.. 오늘은 비오는날 딱 좋은 해물파전 만들기 입니당.?,18052,14,133,2,1,30
6836,등뼈찜,감자탕으로 주로 해드시는 돼지등뼈로 오늘은 찜을 만들었어요. 돼지등뼈는 가격이 저렴하니 넉넉히 준비해 푸짐하게 즐겨드시기 딱 좋은 음식이죠^^ 온 가족이 둘러앉아 팔 걷어부치고 몇개씩 뜯어 먹는 재미가 쏠쏠하답니다.~~ 거기에 포근하게 익힌 감자와 쫄깃한 당면을 곁들여 드시면 밥 한공기 뚝딱입니다.^^,110094,13,3431,4,3,120
6837,콩나물고등어찜,직장생활을하는 저로서는 집에가서 빨리 음식을만들고 빨리 휴식을취해야하기때문에! 아스파라긴산이풍부한콩나물로만드는 5분 콩나물 고등어찜레시피소개~,1183,2,10,2,1,5
6838,코다리무조림,왠지 저녁만큼은 국물 자작하게 있는 찌개나 국을 찾게 되는것 같아요.  오랜만에 코다리 한코 사다가 달큰하면서도 부드러운 코다리무조림을 만들어 보았어요.  아이들도 잘 먹는 코다리무조림 만들어 볼까요?,48667,28,751,4,1,60
6841,고기말이,"3대천왕에 나왔던 말이고기!! 얇게 썬 소고기에 미나리와 쪽파  그리고 깻잎을 넣고 돌돌 말아서 팬에 구워 먹는 음식이지요. 따로 간을 하지 않고 간장과 연겨자를 넣은 소스에 찍어 먹는 고기구이입니다.  미나리의 향긋함과 쪽파의 단맛이 어울어지니 고기에서의 육즙과 더불어서 채즙까지 퍽퍽할 수 있는 고기의 맛을 제대로 살려주는 맛이겠죠. ",23314,16,672,2,2,30
6842,오리주물럭,주말에 해 먹은 오리주물럭이에요 양념이 끝내줘요. 요새 초등학교 5학년 올라가는 장남이 어찌나 먹성이 좋아졌는지...... 그래서 어른들이 마르면서 위로 크는 게 좋다고 했구나 싶을 정도로 요새 체중이 느는 게 하루가 달라요. 그래서 제 주 종목인 요리를 또 시작하게 된 거 같아요. 원래 요리 블로거였는데...... 요새 뷰티 블로거 활동이 활발했었지요? 제가 이런다고 이웃께 놀러도 못 가고 운동도 못하고 매일 지지고 볶고 달콤한 냄새로 바빴어요.,47500,3,177,4,1,30
6843,닭다리조림,조리법은 쉽지만 맛은 손님상에 내놓아도 손색없을 정도랍니다.,6251,7,247,4,2,60
6844,삼치무조림,저녁메뉴로 딱인 생선반찬 구워 먹어도 맛있고 조림으로 먹어도 맛있는 삼치 지난번 구워먹고 이번엔 조림으로 냠냠!!,37974,5,656,2,1,30
6845,시래기황태조림,안녕하세요 오랜만에 글을 올리네요 그동안 바ㅣ빠서 블로그에만 올리고 만개의레시피에 못올려서 너무 죄송해요 여러 이웃님들께 감사드리고 그동안 블로그에 올린 요리들 차곡차곡 올릴께요들 ,4358,4,29,4,2,30
6846,치킨까스,막 튀겨 따끈따끈할 때 먹으면 바삭~ 소리가 가장 먼저 나면서 입안에 닭 가슴살의 육즙과 함께 부드러운 치킨까스의 맛이 느껴진답니다. 여기에 소스까지 뿌려먹으면 말 안 해도 넘넘 만족스럽겠죠.,35003,14,1283,3,3,30
6847,마요새우,고급 중식당에 파는 크림새우를 간단하게 제 방식대로 만들어 봤는데 레몬마요 소스맛이 너무 괜찬네요ㅎㅎ 간단하게 만들수 있는 레시피인데 안주  간식으로 넘 좋답니다  특히 맥주안주로 굿이랍니다^^,14000,13,275,3,1,15
6848,코다리조림,야채 육수를 푹 끓여 매콤한 코다리 조림 (찜)은 칼칼하고 매콤하게 만들어 술안주등 반찬으로 좋아요~,15048,10,161,4,2,60
6849,대패삼겹살달래무침,이제 입맛이 어른 입맛이 되어 버린 저희집 아이들은 뭘 해줘도 맛나게 잘 먹는 답니다. 뭐 어릴때 부터 아이 식단으로 따로 밥을 해버릇 하지는 않아 그런지 가리는 음식이 없다 보니 제가 밥하기가 편하다지요. 텃밭에 달래를 한움큼 뽑아 와서는 아이들 좋아하는 고기와 함께 무쳐 주었더니 봄동에 한쌈해서 또 그렇게 밥 한 그릇을 뚝딱 비워 주니 참으로 고맙네요.,3017,8,68,3,1,30
6850,골뱅이콩나물찜,캔과 저렴한 콩나물을 합쳐 만드는 근사한 찜요리,2154,6,57,3,3,30
6851,등갈비찜,아주 쉽고 간편하게 전기 밥솥으로 등갈비찜을 만들었습니다. 갈비뼈가 쏙 빠지면서 부드럽고 맛있습니다. 어때요? 요 등갈비 한쪽이랑 한잔 딱 하면요 ㅎ,49209,22,374,3,2,60
6852,치즈불닭발,양념다되어 숯불향까지 완벽한 완제품 ~ 그냥 렌지에 데워 먹어도 맛나지만 조금의 수고를 보태면 요리가 되죠~^^,3683,0,21,1,1,60
6853,돼지고기알타리김치찜,아삭한 알타리김치가 많이 시어져서 그냥 먹기엔 좀 맛없어 질때쯤이면 해먹는 김치찜입니다. 돼지고기나 멸치를 넣어서 포옥 익히면 부드럽게 씹히는 알타리김치맛에 밥 한그릇이  금방 없어진답니다.^^,25411,14,810,6,1,30
6854,소고기타다끼,너무 맛있게 먹던 이자카야가 문을 닫자 ! 직접 집에서 만들어먹었어요 꿀맛.,11518,3,48,2,2,60
6855,돼지고기부추볶음,투박하게 마구 썰어서 달달 볶아낸  돼지고기 부추볶음. 만만해서 자주 찾게 되는 돼지고기볶음. 부추랑 곁들이니 건강해지는 느낌과  든든해지는 느낌이 마구마구 들더라고요. ,27130,41,525,4,1,30
6856,돼지갈비찜,백선생 백종원 레시피 참좋음용. 이아저씨는 요리를 참쉽고 간단하게하는것같아서 백종원 갈비찜 레시피 따라하기쉬워서 해봤지용!,55036,22,205,4,3,90
6857,닭다리간장조림,달콤 짭쪼롬하게 만들어 냠~ 냠~,43179,20,981,2,1,10
6858,갑오징어미나리무침,쫄깃한 갑오징어 향긋한 미나리~  요즘 상큼한게 너무 땡겨요 새콤달콤 매콤한게 말이죠  갑오징어는 살짝 데쳐서 초고추장 찍어 먹어도 맛있잖아요 갑오징어 회도 참 좋아하는데^^  상큼한 미나리와 갑오징어를 새콤달콤 매콤하게 무쳐내니 향과 맛이 일품입니다~  갑오징어의 식감과 미나리의 향이 입맛 돋구네요^^,37505,24,1399,3,2,30
6859,고등어조림,양념이 쏙~배인 고등어 조림은 다른 반찬이 필요없죠~맛있는 고등어 조림을 만들어 보아용~!,5807,18,101,2,1,30
6860,육전,쌀가루로 묻혀 바삭한 홍두께살육전!! 명절뿐아니라 평소에도 고급스러운 안주 가능합니다!  http://m.blog.naver.com/yejin1108/220952580900 ,3081,3,37,2,1,10
6861,삼치스테이크,맥주  소주  사케 다 어울려! 최강 만능 안주 삼치 스테이크♥  세상의 모든 레시피 만개의레시피,61551,158,1519,1,1,30
6862,삼겹살꽈리고추볶음,삼겹살을 그닥 좋아하지 않았는데 지금은 그 고소한 맛 때문에 좋더라구요  느끼한건 안 좋아해서 요리용 #삼겹살요리 나  #안주요리 만들때는 주로 매콤하게 볶아 먹었답니다  양념에 재울 필요도 없고 즉석에서 후다닥 ~ 꽈리고추 넣고 매콤하게 볶았어요   삼겹살요리 검색해 보니 백종원 삼겹살꽈리고추볶음 인기 있던데 저는 그전에도 종종 꽈리고추랑  청양고추  대파를 이용해서  이렇게 볶아 먹었어요   밥이랑 먹어도 정말 맛있지만.. 술안주로도 괜찮은 요리 랍니다  ,49199,68,3108,1,2,10
6863,돼지등뼈찜,전에 엄마가 돼지등뼈 한봉지를 주셨어요. 고이고이 냉동실에 넣어뒀었는데...냉동실도 비울겸~~~ㅎㅎㅎㅎㅎ 돼지등뼈 꺼내들고 돼지등뼈찜을 해먹었지요. 얼마전에 저 살림했잖아요~~시래기 저장해두고 ㅋㅋㅋㅋㅋ 그거 시래기 또 꺼내들고 배추우거지 데치고해서~돼지등뼈찜 울집 인기 최고~~ 만들었답니다..진짜 우리집 인기 최고~~~,16969,13,329,3,2,120
6864,오징어숙회,이번에 만개의레시피에서 느린바다 체험단 활동을 하게 되었습니다.,2251,3,13,4,1,30
6893,적어조림,몸 빛깔이 붉은색을 띤다해서 붙여진 이름 적어인데요 조림으로 구이로 튀김으로..  어떻게 먹어도 맛나지요 ,2441,1,18,2,1,10
6865,소세지야채볶음,쏘야의 추억에 안주빨이 생각나고 소세지야채볶음에 기분좋은 밥한그릇 뚝딱! 얼마전 코코에서 사온 소세지가 정말 맥주가 생각날 정도로 짭조름~~ 치즈도 들어간 소시지인데 워낙 짭조름해서 핫도그로 해먹다가 문득 남은 2개를 보고서 옛추억이 생각나서 반찬으로 변신해보았어요.,8901,8,96,3,1,60
6866,마전,새로 이사 온 이웃이 강원도에 다녀왔다면서 대파랑 마를 나눠줬어요.^^ 대파는 다듬고 씻어서 소분해서 냉동실에 넣어두고... 마는 어떻게 해줘야 가족들이 맛있게 먹을 수 있을까 하고 마 먹는 방법 고민했어요. 우유랑 함께 드르르르륵 갈아서 쥬스로 먹는 방법이 가장 좋다는 생각이지만 그렇게 주면 저희 집 상전들은 절대 안 먹거든요.ㅜㅜ 그래서 간식으로 마 전 만들어줘야겠다고 생각했답니다. 마 전이라고 말 안 하고 감자전이라고 하면 믿을 거라는 생각하에....^^,21326,7,156,4,1,30
6867,훈제오리다시마말이,다시마에 파프리카와 훈제오리고기 넣어  미나리로 묶어 훈제오리 다시마말이 만들어 봤어요~ 새콤달콤 초고초장에 콕 찍어 먹으면 되요ㅎㅎ 손님초대나 집들이 요리로 좋답니다,4208,11,91,3,2,30
6868,규카츠,바삭바삭한 튀김 옷 안에 촉촉한 고기 맛이 가득 한 입 먹을 때마다 입안에 육즙이 한가득 거기에 양배추 샐러드가 고기에 남아있는 느끼함을 상큼하게 확! 잡아주어 완전 대박 궁합이랍니다.,15639,4,183,2,4,30
6869,콩나물등갈비찜,집들이 음식으로 얼큰한 콩나물등갈비찜 어떠세요? 늦은밤 술안주로도 제격입니다^^,3314,4,22,4,2,90
6870,마파두부,예전에 백종원의 집밥백선생 시즌2에서 두부의 유통기한이 다가오면 냉동실에 얼려두라고 했었는데 저는 유통기한 지나지도 않은 두부를 일부러 얼려서 먹곤합니다. 얼린 두부가 식감도 특이하지만 간도 더 잘 배고 쉽게 부서지지 않아서 정식 마파두부처럼 두부 먼저 따로 튀겨낼 필요가 없어요. 저렴한 재료와 간단한 과정으로 영양가 있는 한끼 해결해보세요.,4067,8,75,4,2,30
6871,간장콩불,집밥백선생의 요리는 너무 간단하지만 맛은 최고에요!! 만들어 보시고요.. 콩불요리 맛있다고 자주 해드시면 살 쪄요..,6183,6,127,1,2,10
6872,잡채,잡채라하면 과정이 번거롭게 느껴지지만 작은 변화를 줘서 초간단으로 맛있는 잡채를 만들어 보아용 ^~^ ,19467,15,424,2,1,10
6873,미역오징어초무침,새콤 달콤한 맛의 [미역오징어 초무침]으로 몸에 건강함도 찾고 뱃살도 빼고요~ ,11933,33,361,4,1,30
6874,콩나물전,며칠전 나온 집밥 백선생3편 콩나물 편... 다른것도 맛있어 보였지만 콩나물전을 꼭 한번 해 먹어 보고 싶어서 급하게 한번 해 먹었답니다.,12614,3,120,2,1,30
6875,돌미나리감자두부전,두부와 감자를 갈아넣고 봄나물인 돌미나리를 넣어 좀 더 건강한 봄나물전을 만들었어요,3012,4,53,2,2,30
6876,새송이떡갈비,메인반찬으로도 좋고  사이드반찬으로도 좋은 새송이떡갈비! 신선한 반찬으로 오늘 어떠신가요?,5906,5,75,2,1,30
6877,깻잎참치전,뻔한 김치전말고 모양도 예쁘고 맛도 좋은 깻잎참치전! 오늘은 색다른 전요리 어떠신가요!?,11425,19,360,2,1,30
6878,파프리카,제가 자주 즐겨먹는 야채 파프리카 늘 볶음밥에 넣거나 아님 월남쌈으로 먹는 정도인데  무언가 참신하게 활용할 방법이 없을까 해서 파프리카 안에 소고기를 넣어보기로 했어요 ,1958,5,54,1,3,30
6879,소고기숙주볶음,밀푀유나베 남은 재료로 소고기숙주볶음,6715,5,113,2,2,30
6880,잡채,한식 잡채는 누구나 다 아는 요리지만 만들기 번거롭다는 선입견이 있는데요  정석은 아니지만 재료 살짝 바꾸고 몇가지 조리법만 변형하면 빠른 시간안에 맛있게 만들 수 있어요.,15943,49,203,4,2,30
6881,표고버섯탕수육,남편이 냉장고의 버섯을 보면서 언제 해줄건데라며 하는 말에 조만간 혼나겠다싶어서요 ㅎㅎ  그래서 오랜만에 식구들에게 탕수육을 해주기로 결심!  표고버섯탕수육을 해봤어요.  이번엔 소스가 약간 사천식으로 칠리소스같은 느낌으로 해봤답니다.  결과는 대만족!  그럼 만들어 볼께요. ,23323,12,142,4,3,30
6882,콩나물찜,콩나물제2탄 콩나물찜 만들기에요.  여러응용 버전이 나와서 더 돋보였던 레시피죠!  찜을 만들기 이젠 쉽다고 느껴지실거에요.  찜용콩나물로 하면 더 아삭하게 드실수 있지만 없으면 이렇게라도 즐겨보세요.  그럼 집밥백선생 백종원 콩나물찜 만들어 볼께요. ,100189,39,1012,4,1,30
6883,간장콩불,집밥 백선생 시즌 3에서 소개된 국민 식재료 콩나물을 이용한  초간단 간장콩불이예요^^,3884,10,103,2,1,10
6884,스팸무쌈말이,집에서 술한잔 하고플때 언제든지 초간단으로 만들수있는 만만한 안주~! 새콤 달콤 아삭~!맛있는 안주를 만들어보아요~,8486,15,183,1,1,5
6885,소고기육전,고소하고 담백한 육전~* 올만에 저녁 반찬으로 구웠네요 밥반찬으로 술안주로 괜찮쥬~,16942,12,212,2,1,10
6886,부침개,지난주에 김치만두를 해먹고 만두소가 남았어요. 딱맞게 하면 좋았겠지만 하다보면 속이 항상 많더라구요. 만두피를 더 살까 하다가 규니언니가 부침개 해먹어 라고....톡으로 팁을 훅~ 던져주시더라구요. 그래서 만두소 남은걸로 부침개를 부쳤어요.,4972,2,34,2,1,15
6887,등갈비찜,자칭 고기terian 아들 생일을 맞아 고기요리 해주려고 하게된 요리인데요  말그대로 리메이크라 컨셉은 따라가되 우리집 식구들이 시판소스는 넘 달고 짜서 싫어하기 때문에 제 스타일로 만들었어요. 달지 않고 짜지 않지만 간은 딱 맞아요.,13195,8,61,5,3,120
6888,새싹삼무쌈,밑반찬과 함께 차려낸 새싹 삼 무 쌈,1372,1,15,3,1,15
6889,콩나물전,백 선생 집밥 3 비주얼도 맛도 신세계!   고소한 \'콩나물전\' 을 따라 해 보았습니다.,1582,3,24,2,1,5
6890,낙지볶음,백종원 낙지볶음 만드는법 맛있네,213737,177,1661,3,1,30
6891,고추잡채,얼마 전에 무쌈말이를 해 먹었지요? 그때 해 먹고 파프리카가 남아서 뭘 할까 하다가 고추잡채를 했어요. 내가 생각하는 우리집 요리는 있는 재료로 비스므리하게 흉내 내기. 요리의 정답은 없잖아요? 내 입맛에 맞으면 그게 정답입니다~,5518,4,45,4,1,30
6894,양송이치즈구이,유럽여행을 하면서 간단히 맥주와 함께 즐겨먹었던 술안주예요 ^^ 양송이 버섯으로 치즈구이를 만들어보았어요.,4782,17,127,1,2,10
6895,돼지고기주물럭,냉장고에 있는 돼지고기로 간단하게 만들 수 있는 국민요리  제육볶음(주물럭) 레시피 입니다.,163635,27,693,2,2,10
